FPGA idle power [mW]:,3726.6

Program energy [mJ]:,7.21

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
2940000,0.147,21.1
2960000,0.148,13.5
2980000,0.149,19.7
3000000,0.150,19.7
3020000,0.151,12.5
3040000,0.152,9.6
3060000,0.153,24.0
3080000,0.154,22.6
3100000,0.155,16.8
3120000,0.156,26.9
3140000,0.157,19.7
3160000,0.158,12.5
3180000,0.159,9.6
3200000,0.160,19.7
3220000,0.161,22.6
3240000,0.162,21.1
3260000,0.163,21.1
3280000,0.164,18.3
3300000,0.165,21.1
3320000,0.166,12.0
3340000,0.167,26.9
3360000,0.168,18.3
3380000,0.169,15.4
3400000,0.170,22.6
3420000,0.171,18.3
3440000,0.172,19.7
3460000,0.173,15.4
3480000,0.174,28.3
3500000,0.175,22.8
3520000,0.176,13.9
3540000,0.177,18.3
3560000,0.178,18.3
3580000,0.179,12.5
3600000,0.180,12.5
3620000,0.181,13.9
3640000,0.182,8.2
3660000,0.183,13.9
3680000,0.184,15.1
3700000,0.185,13.9
3720000,0.186,13.9
3740000,0.187,6.8
3760000,0.188,13.9
3780000,0.189,22.6
3800000,0.190,16.8
3820000,0.191,1.0
3840000,0.192,12.5
3860000,0.193,16.6
3880000,0.194,1.0
3900000,0.195,9.6
3920000,0.196,9.6
3940000,0.197,1.0
3960000,0.198,-6.2
3980000,0.199,11.1
4000000,0.200,3.9
4020000,0.201,5.3
4040000,0.202,-3.5
4060000,0.203,12.5
4080000,0.204,1.0
4100000,0.205,9.6
4120000,0.206,2.4
4140000,0.207,5.3
4160000,0.208,-0.4
4180000,0.209,-1.9
4200000,0.210,6.8
4220000,0.211,8.9
4240000,0.212,9.6
4260000,0.213,26.9
4280000,0.214,21.1
4300000,0.215,11.1
4320000,0.216,22.6
4340000,0.217,22.6
4360000,0.218,21.1
4380000,0.219,21.1
4400000,0.220,24.3
4420000,0.221,15.4
4440000,0.222,19.7
4460000,0.223,24.0
4480000,0.224,22.6
4500000,0.225,21.1
4520000,0.226,19.7
4540000,0.227,22.6
4560000,0.228,19.7
4580000,0.229,21.3
4600000,0.230,22.6
4620000,0.231,24.0
4640000,0.232,22.6
4660000,0.233,18.3
4680000,0.234,19.7
4700000,0.235,26.9
4720000,0.236,24.0
4740000,0.237,12.5
4760000,0.238,22.8
4780000,0.239,26.9
4800000,0.240,15.4
4820000,0.241,21.1
4840000,0.242,22.6
4860000,0.243,24.0
4880000,0.244,9.6
4900000,0.245,26.9
4920000,0.246,19.7
4940000,0.247,24.3
4960000,0.248,18.3
4980000,0.249,25.5
5000000,0.250,21.1
5020000,0.251,18.3
5040000,0.252,22.6
5060000,0.253,28.3
5080000,0.254,11.1
5100000,0.255,19.7
5120000,0.256,27.4
5140000,0.257,25.5
5160000,0.258,11.1
5180000,0.259,22.6
5200000,0.260,21.1
5220000,0.261,24.0
5240000,0.262,15.4
5260000,0.263,26.9
5280000,0.264,21.1
5300000,0.265,13.5
5320000,0.266,21.1
5340000,0.267,22.6
5360000,0.268,19.7
5380000,0.269,18.3
5400000,0.270,22.6
5420000,0.271,25.5
5440000,0.272,16.8
5460000,0.273,22.6
5480000,0.274,21.3
5500000,0.275,24.0
5520000,0.276,26.9
5540000,0.277,22.6
5560000,0.278,26.9
5580000,0.279,13.9
5600000,0.280,18.3
5620000,0.281,19.7
5640000,0.282,18.3
5660000,0.283,21.3
5680000,0.284,25.5
5700000,0.285,22.6
5720000,0.286,19.7
5740000,0.287,19.7
5760000,0.288,25.5
5780000,0.289,21.1
5800000,0.290,15.4
5820000,0.291,13.9
5840000,0.292,22.8
5860000,0.293,18.3
5880000,0.294,21.1
5900000,0.295,21.1
5920000,0.296,24.0
5940000,0.297,11.1
5960000,0.298,21.1
5980000,0.299,32.6
6000000,0.300,13.9
6020000,0.301,19.7
6040000,0.302,21.1
6060000,0.303,16.8
6080000,0.304,8.2
6100000,0.305,28.3
6120000,0.306,19.7
6140000,0.307,18.3
6160000,0.308,22.6
6180000,0.309,21.1
6200000,0.310,24.3
6220000,0.311,12.5
6240000,0.312,19.7
6260000,0.313,24.0
6280000,0.314,21.1
6300000,0.315,21.1
6320000,0.316,19.7
6340000,0.317,16.8
6360000,0.318,11.1
6380000,0.319,21.3
6400000,0.320,22.6
6420000,0.321,22.6
6440000,0.322,22.6
6460000,0.323,18.3
6480000,0.324,21.1
6500000,0.325,21.1
6520000,0.326,24.0
6540000,0.327,25.5
6560000,0.328,19.7
6580000,0.329,21.1
6600000,0.330,22.6
6620000,0.331,22.6
6640000,0.332,18.3
6660000,0.333,25.5
6680000,0.334,25.5
6700000,0.335,18.3
6720000,0.336,21.1
6740000,0.337,24.3
6760000,0.338,24.0
6780000,0.339,22.6
6800000,0.340,15.4
6820000,0.341,21.1
6840000,0.342,21.1
6860000,0.343,21.1
6880000,0.344,18.3
6900000,0.345,25.5
6920000,0.346,22.8
6940000,0.347,18.3
6960000,0.348,26.9
6980000,0.349,22.6
7000000,0.350,18.3
7020000,0.351,24.0
7040000,0.352,28.3
7060000,0.353,21.1
7080000,0.354,19.7
7100000,0.355,29.0
7120000,0.356,22.6
7140000,0.357,3.9
7160000,0.358,24.0
7180000,0.359,26.9
7200000,0.360,25.5
7220000,0.361,21.1
7240000,0.362,22.6
7260000,0.363,25.5
7280000,0.364,13.5
7300000,0.365,22.6
7320000,0.366,22.6
7340000,0.367,24.0
7360000,0.368,19.7
7380000,0.369,24.0
7400000,0.370,24.0
7420000,0.371,16.8
7440000,0.372,22.6
7460000,0.373,29.0
7480000,0.374,18.3
7500000,0.375,18.3
7520000,0.376,19.7
7540000,0.377,25.5
7560000,0.378,18.3
7580000,0.379,18.3
7600000,0.380,19.7
7620000,0.381,19.7
7640000,0.382,24.3
7660000,0.383,22.6
7680000,0.384,19.7
7700000,0.385,25.5
7720000,0.386,11.1
7740000,0.387,5.3
7760000,0.388,11.1
7780000,0.389,3.9
