FPGA idle power [mW]:,3725.0

Program energy [mJ]:,7.79

Cycle (assuming 20 MHz default clock),Time [s],Dynamic power [mW]
2680000,0.134,8.9
2700000,0.135,6.9
2720000,0.136,-1.7
2740000,0.137,8.4
2760000,0.138,5.5
2780000,0.139,-3.2
2800000,0.140,5.5
2820000,0.141,12.7
2840000,0.142,1.2
2860000,0.143,-0.4
2880000,0.144,8.4
2900000,0.145,11.2
2920000,0.146,-0.3
2940000,0.147,9.8
2960000,0.148,6.9
2980000,0.149,5.5
3000000,0.150,2.6
3020000,0.151,8.4
3040000,0.152,10.5
3060000,0.153,4.0
3080000,0.154,12.7
3100000,0.155,9.8
3120000,0.156,4.0
3140000,0.157,6.9
3160000,0.158,11.2
3180000,0.159,9.8
3200000,0.160,5.5
3220000,0.161,7.4
3240000,0.162,11.2
3260000,0.163,-1.7
3280000,0.164,-3.2
3300000,0.165,4.0
3320000,0.166,15.5
3340000,0.167,2.6
3360000,0.168,22.7
3380000,0.169,28.5
3400000,0.170,22.9
3420000,0.171,21.3
3440000,0.172,31.4
3460000,0.173,25.6
3480000,0.174,17.0
3500000,0.175,31.4
3520000,0.176,28.5
3540000,0.177,21.3
3560000,0.178,22.7
3580000,0.179,25.9
3600000,0.180,22.7
3620000,0.181,15.5
3640000,0.182,22.7
3660000,0.183,18.4
3680000,0.184,25.6
3700000,0.185,15.5
3720000,0.186,24.2
3740000,0.187,21.3
3760000,0.188,22.9
3780000,0.189,21.3
3800000,0.190,19.9
3820000,0.191,22.7
3840000,0.192,22.7
3860000,0.193,28.5
3880000,0.194,19.9
3900000,0.195,28.5
3920000,0.196,25.6
3940000,0.197,21.3
3960000,0.198,18.4
3980000,0.199,19.9
4000000,0.200,22.7
4020000,0.201,24.2
4040000,0.202,25.6
4060000,0.203,18.4
4080000,0.204,18.4
4100000,0.205,28.5
4120000,0.206,4.3
4140000,0.207,22.7
4160000,0.208,25.6
4180000,0.209,25.6
4200000,0.210,19.9
4220000,0.211,21.3
4240000,0.212,21.3
4260000,0.213,12.7
4280000,0.214,19.9
4300000,0.215,27.5
4320000,0.216,25.6
4340000,0.217,19.9
4360000,0.218,24.2
4380000,0.219,27.1
4400000,0.220,19.9
4420000,0.221,22.7
4440000,0.222,22.7
4460000,0.223,19.9
4480000,0.224,16.7
4500000,0.225,24.2
4520000,0.226,28.5
4540000,0.227,14.1
4560000,0.228,22.7
4580000,0.229,25.6
4600000,0.230,24.2
4620000,0.231,19.9
4640000,0.232,19.9
4660000,0.233,24.4
4680000,0.234,17.0
4700000,0.235,21.3
4720000,0.236,25.6
4740000,0.237,25.6
4760000,0.238,15.5
4780000,0.239,25.6
4800000,0.240,24.2
4820000,0.241,22.7
4840000,0.242,18.2
4860000,0.243,22.7
4880000,0.244,24.2
4900000,0.245,14.1
4920000,0.246,25.6
4940000,0.247,21.3
4960000,0.248,18.4
4980000,0.249,24.2
5000000,0.250,27.1
5020000,0.251,22.9
5040000,0.252,14.1
5060000,0.253,25.6
5080000,0.254,21.3
5100000,0.255,17.0
5120000,0.256,27.1
5140000,0.257,25.6
5160000,0.258,22.7
5180000,0.259,17.0
5200000,0.260,21.3
5220000,0.261,22.7
5240000,0.262,18.4
5260000,0.263,21.3
5280000,0.264,19.9
5300000,0.265,19.9
5320000,0.266,17.0
5340000,0.267,22.7
5360000,0.268,18.4
5380000,0.269,18.2
5400000,0.270,24.2
5420000,0.271,19.9
5440000,0.272,27.1
5460000,0.273,24.2
5480000,0.274,22.7
5500000,0.275,27.1
5520000,0.276,29.9
5540000,0.277,19.9
5560000,0.278,22.9
5580000,0.279,25.6
5600000,0.280,29.9
5620000,0.281,19.9
5640000,0.282,22.7
5660000,0.283,25.6
5680000,0.284,17.0
5700000,0.285,27.1
5720000,0.286,21.3
5740000,0.287,21.3
5760000,0.288,19.9
5780000,0.289,28.5
5800000,0.290,29.9
5820000,0.291,31.4
5840000,0.292,22.7
5860000,0.293,27.1
5880000,0.294,19.9
5900000,0.295,22.7
5920000,0.296,30.6
5940000,0.297,21.3
5960000,0.298,9.8
5980000,0.299,21.3
6000000,0.300,28.5
6020000,0.301,9.8
6040000,0.302,19.9
6060000,0.303,22.7
6080000,0.304,22.7
6100000,0.305,4.3
6120000,0.306,22.7
6140000,0.307,28.5
6160000,0.308,19.9
6180000,0.309,24.2
6200000,0.310,29.9
6220000,0.311,24.2
6240000,0.312,9.8
6260000,0.313,29.9
6280000,0.314,29.0
6300000,0.315,19.9
6320000,0.316,21.3
6340000,0.317,27.1
6360000,0.318,24.2
6380000,0.319,24.2
6400000,0.320,28.5
6420000,0.321,17.0
6440000,0.322,19.9
6460000,0.323,21.3
6480000,0.324,31.4
6500000,0.325,18.4
6520000,0.326,17.0
6540000,0.327,27.1
6560000,0.328,24.2
6580000,0.329,15.5
6600000,0.330,21.3
6620000,0.331,28.5
6640000,0.332,22.9
6660000,0.333,24.2
6680000,0.334,27.1
6700000,0.335,18.4
6720000,0.336,15.5
6740000,0.337,31.4
6760000,0.338,27.1
6780000,0.339,28.5
6800000,0.340,29.9
6820000,0.341,39.9
6840000,0.342,34.2
6860000,0.343,34.2
6880000,0.344,29.9
6900000,0.345,34.2
6920000,0.346,25.6
6940000,0.347,8.4
6960000,0.348,17.0
6980000,0.349,12.7
7000000,0.350,18.2
7020000,0.351,19.9
7040000,0.352,17.0
7060000,0.353,18.4
7080000,0.354,22.7
7100000,0.355,14.1
7120000,0.356,24.2
7140000,0.357,28.5
7160000,0.358,14.1
7180000,0.359,19.8
7200000,0.360,27.1
7220000,0.361,22.7
7240000,0.362,17.0
7260000,0.363,27.1
7280000,0.364,22.7
7300000,0.365,21.3
7320000,0.366,19.9
7340000,0.367,21.3
7360000,0.368,22.9
7380000,0.369,27.1
7400000,0.370,17.0
7420000,0.371,22.7
7440000,0.372,14.1
7460000,0.373,18.4
7480000,0.374,24.2
7500000,0.375,18.4
7520000,0.376,22.7
7540000,0.377,18.2
7560000,0.378,25.6
7580000,0.379,12.7
7600000,0.380,18.4
7620000,0.381,28.5
7640000,0.382,24.2
7660000,0.383,18.4
7680000,0.384,19.9
7700000,0.385,28.5
7720000,0.386,16.7
7740000,0.387,21.3
7760000,0.388,29.9
7780000,0.389,17.0
7800000,0.390,12.7
7820000,0.391,24.2
7840000,0.392,25.6
7860000,0.393,24.2
7880000,0.394,25.6
7900000,0.395,27.5
7920000,0.396,18.4
7940000,0.397,15.5
7960000,0.398,24.2
7980000,0.399,21.3
8000000,0.400,12.7
8020000,0.401,17.0
8040000,0.402,14.1
8060000,0.403,12.7
8080000,0.404,8.9
8100000,0.405,15.5
8120000,0.406,17.0
8140000,0.407,6.9
8160000,0.408,19.9
8180000,0.409,14.1
8200000,0.410,11.2
8220000,0.411,8.4
8240000,0.412,15.5
8260000,0.413,15.1
8280000,0.414,19.9
8300000,0.415,15.5
8320000,0.416,11.2
8340000,0.417,18.4
8360000,0.418,-4.6
8380000,0.419,14.1
8400000,0.420,12.7
8420000,0.421,25.6
8440000,0.422,15.1
8460000,0.423,17.0
8480000,0.424,17.0
8500000,0.425,9.8
8520000,0.426,15.5
8540000,0.427,12.7
8560000,0.428,18.4
8580000,0.429,21.3
8600000,0.430,18.4
8620000,0.431,27.5
8640000,0.432,14.1
8660000,0.433,25.6
8680000,0.434,24.2
8700000,0.435,25.6
8720000,0.436,18.4
8740000,0.437,17.0
8760000,0.438,27.1
8780000,0.439,14.1
8800000,0.440,27.5
8820000,0.441,21.3
8840000,0.442,24.2
8860000,0.443,19.9
8880000,0.444,24.2
8900000,0.445,27.1
8920000,0.446,12.7
8940000,0.447,19.9
8960000,0.448,15.5
8980000,0.449,21.3
9000000,0.450,18.4
9020000,0.451,18.4
9040000,0.452,21.3
9060000,0.453,6.9
9080000,0.454,22.7
9100000,0.455,22.7
9120000,0.456,24.2
9140000,0.457,18.4
9160000,0.458,16.7
9180000,0.459,25.6
9200000,0.460,15.5
9220000,0.461,19.9
9240000,0.462,22.7
9260000,0.463,25.6
9280000,0.464,18.4
9300000,0.465,32.8
9320000,0.466,22.7
9340000,0.467,13.6
9360000,0.468,24.2
9380000,0.469,28.5
9400000,0.470,24.2
9420000,0.471,5.5
9440000,0.472,17.0
9460000,0.473,14.1
9480000,0.474,11.2
9500000,0.475,14.1
9520000,0.476,19.8
9540000,0.477,15.5
9560000,0.478,9.8
9580000,0.479,21.3
9600000,0.480,15.5
9620000,0.481,12.7
9640000,0.482,19.9
